	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
NANOG_18347094_ChIP-ChIP_MESCs_Mouse	0.509529818	0.509494418	0.504570358	0.51981272	0.546783931	0.543220182	0.535581816	0.529801704	0.530392333	0.531704172	0.512136898	0.525200059	0.52249765	0.529074765	0.495263073	0.495706081	0.503831669	0.519808167	0.525005435	0.514951675	0.521720182	0.504021005	0.502920241	0.505511457	0.507676704	0.515549941	0.514853995	0.506360311	0.516148796	0.526083578	0.544749559	0.52393963	0.527657462	0.524705347	0.523591363	0.525130288	0.526828731	0.52703349	0.525533784	0.549088719	0.550209019	0.542438602	0.557765276	0.54944433
SUZ12_18974828_ChIP-Seq_MESCs_Mouse	0.296510005	0.299113527	0.304512673	0.356118463	0.399832444	0.40539301	0.35567516	0.326035085	0.324772545	0.328610192	0.31722492	0.335098853	0.356198372	0.355050293	0.273167423	0.277589915	0.296340715	0.336180896	0.348551494	0.367764141	0.370379803	0.285113127	0.294782684	0.287592716	0.293008938	0.358723986	0.309537353	0.320014007	0.340600187	0.344677962	0.408446505	0.398693303	0.419078709	0.313075774	0.313265475	0.3470004	0.363783084	0.352301361	0.34230016	0.346714381	0.357798159	0.391062433	0.406834178	0.440942369
SMAD2_18955504_ChIP-ChIP_HaCaT_Human	0.536408193	0.532174921	0.531936249	0.600228662	0.54508509	0.552107218	0.552543862	0.610364726	0.614532929	0.61240108	0.608293335	0.534489858	0.535174394	0.533969046	0.535532139	0.535349315	0.552094573	0.596459958	0.60516794	0.587177819	0.597287144	0.549227081	0.546359062	0.544037144	0.542648314	0.603986828	0.588278714	0.584371444	0.607122102	0.616987092	0.574483535	0.545980901	0.553875132	0.559992624	0.559777134	0.559614858	0.560865648	0.564059141	0.564821786	0.541716412	0.539762908	0.554502107	0.550267123	0.556179136
SMAD3_18955504_ChIP-ChIP_HaCaT_Human	0.536408193	0.532174921	0.531936249	0.600228662	0.54508509	0.552107218	0.552543862	0.610364726	0.614532929	0.61240108	0.608293335	0.534489858	0.535174394	0.533969046	0.535532139	0.535349315	0.552094573	0.596459958	0.60516794	0.587177819	0.597287144	0.549227081	0.546359062	0.544037144	0.542648314	0.603986828	0.588278714	0.584371444	0.607122102	0.616987092	0.574483535	0.545980901	0.553875132	0.559992624	0.559777134	0.559614858	0.560865648	0.564059141	0.564821786	0.541716412	0.539762908	0.554502107	0.550267123	0.556179136
FOXM1_26100407_CHIP-SEQ_Hek293_flp-in_Human	0.526607849	0.528773837	0.524029797	0.55334186	0.569374564	0.566824419	0.571003634	0.539358576	0.546566715	0.547546802	0.546040407	0.56041686	0.563197238	0.569613081	0.525800436	0.515656686	0.534100145	0.556858285	0.556504215	0.546430233	0.545069041	0.529069477	0.530552471	0.529408721	0.52902064	0.553598401	0.544501017	0.535890407	0.551839244	0.554350872	0.565486919	0.556122238	0.553613808	0.549684593	0.550618459	0.555780233	0.559535756	0.543361628	0.549277326	0.553963517	0.55630843	0.552603198	0.551260756	0.562555523
STAT4_19710469_ChIP-ChIP_TH1__Mouse	0.567177277	0.564636594	0.573144182	0.569035413	0.522867201	0.518866779	0.536974705	0.573414629	0.576546164	0.575386594	0.559192664	0.528513491	0.525669688	0.517998524	0.58988554	0.582320616	0.598928752	0.556022976	0.557875211	0.54615156	0.554581998	0.588123103	0.585786678	0.589382799	0.589076518	0.566126054	0.575635961	0.572779511	0.559750632	0.569969646	0.535340641	0.525265177	0.512490936	0.538992622	0.536387226	0.540097597	0.532845911	0.527062816	0.552912099	0.535296585	0.532178541	0.538826518	0.540672007	0.519944562
PRDM14_21183938_ChIP-Seq_MESCs_Mouse	0.508747533	0.508138432	0.511126508	0.524742599	0.526521519	0.528749863	0.524133635	0.526011376	0.525852796	0.530708333	0.513118695	0.517431058	0.519385965	0.532328262	0.493895011	0.495141721	0.50692722	0.529689556	0.528096217	0.523612116	0.520034265	0.499930236	0.505931743	0.501535088	0.509930099	0.507216009	0.518534951	0.520748492	0.51914364	0.523606223	0.539697094	0.529317708	0.533864857	0.52119312	0.52013432	0.525412966	0.52258114	0.519082374	0.517449013	0.548119655	0.552863487	0.544975055	0.559108416	0.55607415
SOX17_20123909_ChIP-Seq_XEN_Mouse	0.581474668	0.586672045	0.580939234	0.586812425	0.591902593	0.593079312	0.604960796	0.598218637	0.598606755	0.596976025	0.597765983	0.601318154	0.588491556	0.585233866	0.579727081	0.580228739	0.581702654	0.59271351	0.589781363	0.576802171	0.578232961	0.587791315	0.587721803	0.588028498	0.584339717	0.596814385	0.591304131	0.589664807	0.592723613	0.599537696	0.581763721	0.585052021	0.58910389	0.600306393	0.60285585	0.59199035	0.585955368	0.59115953	0.588637967	0.587862183	0.582572075	0.587944813	0.586770808	0.579359017
TAL1_22897851_ChIP-Seq_JUKARTE6-1_Human	0.49876315	0.49886776	0.497586732	0.490234634	0.491086584	0.48616711	0.488513741	0.492021572	0.496946365	0.494424793	0.49351906	0.487940898	0.488826537	0.487536052	0.488321217	0.502120715	0.498902482	0.485164155	0.481595597	0.48724409	0.502304374	0.494450355	0.493153517	0.493713209	0.49555526	0.501535165	0.494838948	0.47989539	0.493639037	0.492968824	0.493084663	0.486283688	0.487075355	0.498674941	0.498929521	0.494759604	0.4947237	0.492076684	0.49356516	0.478227098	0.478379728	0.484864362	0.483345154	0.491586584
MECOM_23826213_ChIP-Seq_KASUMI_Mouse	0.599966008	0.600076381	0.600657096	0.56906812	0.544588028	0.546074079	0.551738895	0.561050379	0.561028034	0.55912974	0.564277763	0.541404252	0.545592497	0.549239707	0.616628521	0.621450433	0.620082069	0.565408044	0.574099133	0.555480905	0.568775596	0.630707882	0.62750149	0.625930255	0.626433234	0.559325298	0.586461945	0.580202194	0.578831663	0.561575163	0.540780065	0.535317172	0.539883126	0.559500677	0.558759615	0.558215872	0.557321641	0.551292389	0.562935401	0.548028982	0.545600217	0.54110753	0.550168743	0.546963164
SPI1_22790984_ChIP-Seq_ERYTHROLEUKEMIA_Mouse	0.634302817	0.645888001	0.647372562	0.6038987	0.583421858	0.583183099	0.616640033	0.623567579	0.625243364	0.620892876	0.628912243	0.615019502	0.59636701	0.592022752	0.656363353	0.66221506	0.645949215	0.618377438	0.61011701	0.594480769	0.593995937	0.674475623	0.665613489	0.670452329	0.671415899	0.61419786	0.617521939	0.627785482	0.605998781	0.606760834	0.581573402	0.58215994	0.568059047	0.60951422	0.610027898	0.582765168	0.588725758	0.590182151	0.593889626	0.598710861	0.591158992	0.584798348	0.589795639	0.551021533
ERG_20887958_ChIP-Seq_HPC-7_Mouse	0.640130599	0.638386338	0.634972144	0.611696948	0.613740202	0.599817329	0.637013578	0.622102884	0.622706607	0.620094765	0.63131131	0.629771837	0.609177772	0.615431131	0.648643757	0.651223264	0.642485022	0.619601064	0.616342105	0.597797312	0.614465426	0.651199468	0.645625	0.653740901	0.646990202	0.623642637	0.62724748	0.632822228	0.617764838	0.625104143	0.600573768	0.594741461	0.57762472	0.638245661	0.639816069	0.622911534	0.613574608	0.61799804	0.614840845	0.610395437	0.601059211	0.593723264	0.591828247	0.581590286
TCFCP2L1_18555785_ChIP-Seq_MESCs_Mouse	0.56426516	0.564472161	0.566572354	0.571938534	0.568860391	0.571996279	0.583254548	0.579165794	0.579980017	0.580005099	0.575942944	0.575266676	0.567122244	0.568271086	0.570973401	0.562125413	0.569320562	0.586238148	0.589224228	0.577132304	0.581609702	0.572564223	0.570362321	0.569039416	0.572694322	0.57113823	0.584734289	0.580506753	0.581793137	0.58421968	0.568296858	0.56194694	0.562207828	0.588056367	0.586868247	0.582582828	0.582052784	0.570637679	0.586290932	0.576327591	0.575570976	0.573708104	0.565491593	0.565478087
TET1_21490601_ChIP-Seq_MESCs_Mouse	0.495743699	0.499240741	0.496107896	0.524606481	0.520948688	0.521244727	0.519109954	0.510047068	0.514205118	0.514202032	0.507072274	0.519559285	0.525939043	0.532282536	0.504252315	0.505480324	0.502611883	0.540418724	0.54397338	0.521409979	0.538114069	0.506176698	0.504035751	0.502024048	0.505008488	0.522056327	0.530346193	0.538310828	0.520395062	0.523498843	0.528807742	0.532449588	0.535652135	0.514783951	0.514863169	0.520374486	0.520114583	0.515167181	0.520843236	0.530797711	0.532625643	0.526908436	0.525719907	0.537805041
STAT3_18555785_ChIP-Seq_MESCs_Mouse	0.505170979	0.510925759	0.511981862	0.501275872	0.515956834	0.514231159	0.511657199	0.493841957	0.488299775	0.491423088	0.498994516	0.512200366	0.514747891	0.509213442	0.485069319	0.49659955	0.489795276	0.497603346	0.501909308	0.508402137	0.493859955	0.490343223	0.492310039	0.488320304	0.491712739	0.512869657	0.501214989	0.494688414	0.503532058	0.506536699	0.520234533	0.527832958	0.53483113	0.512792463	0.514442913	0.51487036	0.515913948	0.524665214	0.505610658	0.508069601	0.508302447	0.516206974	0.51084027	0.539777278
JUND_26020271_ChIP-Seq_SMOOTH_MUSCLE_Human	0.513457009	0.518344353	0.519146425	0.547491487	0.512797531	0.514838678	0.5117063	0.543194381	0.542799234	0.542066544	0.540236805	0.512182179	0.502910897	0.518161322	0.509094495	0.508909336	0.521038734	0.548641742	0.548134932	0.52348042	0.553717367	0.511504115	0.508268871	0.508524972	0.509276958	0.547799092	0.545337684	0.539847474	0.568014756	0.545651249	0.553128121	0.516145857	0.521721481	0.508449489	0.508505675	0.512069665	0.512245034	0.511860812	0.51668828	0.516763621	0.522901958	0.526596339	0.527441686	0.539651674
RXRA_24833708_ChIP-Seq_LIVER_Mouse	0.506126781	0.505063836	0.499931562	0.529615053	0.506191508	0.500269448	0.504621586	0.517964074	0.511136283	0.515177553	0.499264252	0.5092356	0.507193438	0.513084026	0.513915232	0.512051514	0.514929929	0.522300624	0.519029246	0.520899941	0.509358818	0.506924436	0.507425178	0.503635095	0.505230849	0.499608224	0.519939727	0.522213777	0.504574228	0.507566954	0.501997179	0.480525386	0.484421318	0.503214816	0.50137886	0.506673545	0.497001188	0.497432007	0.509574228	0.516417458	0.516506681	0.512965113	0.504683195	0.492904543
CEBPB_24764292_ChIP-Seq_MC3T3_Mouse	0.576534066	0.577517995	0.575199588	0.583510165	0.585087775	0.577608654	0.589543681	0.598203846	0.596539148	0.597738324	0.590491896	0.584017308	0.584919093	0.583107418	0.593386813	0.589259615	0.58441717	0.604156731	0.592612912	0.583975412	0.579273764	0.606824451	0.602930082	0.606898764	0.603160989	0.588370467	0.589760989	0.594668269	0.584524588	0.597764148	0.560259066	0.560314148	0.554883654	0.576835577	0.576888049	0.573181731	0.564496978	0.559878022	0.578824588	0.573420742	0.561930357	0.568147802	0.556871291	0.552526511
KLF5_25053715_ChIP-Seq_YYC3_Human	0.4965863	0.499909655	0.496241235	0.52939199	0.519599919	0.523850458	0.515725054	0.546434871	0.546943501	0.551825243	0.532892799	0.512140237	0.51470267	0.517311084	0.501894148	0.487231526	0.500958064	0.541210895	0.549757147	0.540710491	0.528642665	0.495959951	0.497457794	0.492660868	0.494200243	0.521548679	0.52775391	0.525729234	0.529305016	0.536811758	0.537681365	0.512722222	0.515692152	0.515522114	0.513966963	0.518968042	0.51327171	0.507508091	0.517335491	0.516334547	0.518717233	0.522114347	0.518333603	0.523660464
FOXO1_25302145_ChIP-Seq_T-LYMPHOCYTE_Mouse	0.573499327	0.585340921	0.58189507	0.547347117	0.538604391	0.539935075	0.545071659	0.54333688	0.543142107	0.544467807	0.546124192	0.538283136	0.544209995	0.542239224	0.588976967	0.585964036	0.591740436	0.549345232	0.553489224	0.540760506	0.546745959	0.572600216	0.566775054	0.564633351	0.566835938	0.555375135	0.566324623	0.554105469	0.563953394	0.549885102	0.551623114	0.538175647	0.539294046	0.549189251	0.548135237	0.544355334	0.534512258	0.548900054	0.54356479	0.547984375	0.54873653	0.543452452	0.551866514	0.553112069
HOXB7_26014856_ChIP-Seq_BT474_Human	0.509187844	0.501377475	0.506932756	0.503223047	0.50660176	0.505779703	0.503800468	0.519873487	0.514864686	0.519559818	0.514855198	0.507385039	0.517000963	0.515256876	0.505207508	0.499594059	0.515046067	0.514565732	0.514564769	0.523834433	0.515274477	0.499060919	0.504918179	0.505147827	0.503073432	0.510623625	0.508096672	0.504968647	0.51777159	0.511902503	0.51607192	0.51109846	0.512239549	0.519980748	0.520097222	0.521934956	0.52889659	0.51889989	0.523219747	0.514140264	0.518324807	0.51452324	0.512185781	0.513273652
NEUROD2_26341353_ChIP-Seq_CORTEX_Mouse	0.493240552	0.490668895	0.489153779	0.49565407	0.493744913	0.501109302	0.494822965	0.492630959	0.486565116	0.487575872	0.481835901	0.509903924	0.502504506	0.512875291	0.48919593	0.49417311	0.491722965	0.510798692	0.506781541	0.498455233	0.49495189	0.481220785	0.485539535	0.480882122	0.483804651	0.482678779	0.499657558	0.507510756	0.498245058	0.4893125	0.498294913	0.504261192	0.504099419	0.49257093	0.491265262	0.501300727	0.496625145	0.498411047	0.503598692	0.500738953	0.506707558	0.501872093	0.499864535	0.513223983
CEBPA_26348894_ChIP-Seq_LIVER_Mouse	0.48298168	0.475273671	0.474860571	0.476693256	0.480625811	0.487712711	0.478220331	0.474366569	0.478468385	0.478134728	0.468022374	0.469811122	0.476718385	0.46595428	0.465997082	0.468256647	0.468677691	0.47968596	0.483847601	0.491477302	0.485108949	0.467879702	0.470779507	0.47216537	0.467377918	0.487184339	0.471265888	0.472756485	0.488272211	0.483675908	0.478766051	0.490953145	0.495149157	0.48519358	0.486327659	0.482922503	0.493622406	0.489588684	0.484439527	0.481196012	0.487202983	0.488604734	0.485690986	0.482161154
FOXO3_22982991_ChIP-Seq_MACROPHAGES_Mouse	0.663912252	0.658336231	0.663490342	0.625735099	0.642273317	0.635936396	0.673784492	0.656216474	0.656201987	0.64551904	0.658355546	0.669399283	0.655353615	0.636131209	0.673717577	0.674726545	0.67191846	0.643885486	0.636935844	0.619538217	0.629772213	0.682432257	0.67329346	0.678818847	0.675817191	0.652870723	0.652784906	0.657403146	0.636435292	0.646760624	0.618877483	0.63951697	0.621206954	0.674228615	0.675461093	0.650036286	0.645679636	0.654266004	0.629296909	0.638524696	0.633923151	0.618087886	0.616593681	0.604350166
RUNX2_24764292_ChIP-Seq_MC3T3_Mouse	0.543881208	0.542609121	0.543396729	0.589582617	0.557504059	0.551445798	0.556378701	0.582296681	0.581006566	0.583784862	0.565389327	0.557829035	0.551145774	0.559907593	0.541828558	0.539606614	0.544716213	0.584804799	0.585170248	0.565270535	0.580641834	0.558182784	0.554466452	0.554296681	0.553196633	0.565131925	0.573394102	0.576971944	0.592137416	0.580544174	0.587032713	0.538150191	0.545088586	0.557511819	0.556108405	0.552668935	0.550805277	0.558496896	0.566072947	0.567255372	0.565471227	0.568737106	0.560230181	0.573175501
FOXA1_25329375_ChIP-Seq_VCAP_Human	0.48814586	0.487248248	0.491559395	0.483546656	0.481581051	0.48672707	0.483844586	0.493753025	0.497246656	0.49426035	0.490078662	0.490494904	0.49096449	0.486305892	0.482436943	0.485772293	0.491483121	0.484312102	0.484881051	0.492442357	0.503143312	0.477592357	0.475700637	0.477668631	0.475812739	0.49152293	0.492572134	0.480580414	0.497199363	0.489255573	0.498837102	0.496948089	0.500380414	0.491849363	0.49066258	0.48998965	0.483807643	0.493746338	0.487424841	0.485244108	0.485720064	0.494943153	0.4912	0.484598885
BCL6_25482012_ChIP-Seq_CML-JURL-MK1_Human	0.503539082	0.501478254	0.502128345	0.508609489	0.491631995	0.494807482	0.495605231	0.501549574	0.498264142	0.49974635	0.495608273	0.492097476	0.496938717	0.502205748	0.501600365	0.507310219	0.50612941	0.506281934	0.505325882	0.500094434	0.481007755	0.496890207	0.496449818	0.493615876	0.494675791	0.495825426	0.504604775	0.502107208	0.504001217	0.504295468	0.487930961	0.477233577	0.488755474	0.500110858	0.499800182	0.504451186	0.499671837	0.494423966	0.501900547	0.502407543	0.501410432	0.495813108	0.507605383	0.489073905
JUN_26020271_ChIP-Seq_SMOOTH_MUSCLE_Human	0.501110096	0.503853768	0.504637655	0.548244938	0.506950225	0.512061586	0.500077193	0.539504359	0.536234111	0.53487036	0.536277559	0.49964356	0.499087177	0.505632171	0.497167604	0.499024888	0.513089989	0.537091254	0.538906637	0.516909589	0.549939679	0.49841662	0.49860883	0.499116845	0.501143701	0.544292745	0.539716957	0.534286136	0.560355174	0.54321991	0.540562289	0.508691507	0.516332255	0.504755062	0.503865861	0.512862205	0.51053712	0.50838428	0.509637514	0.507499297	0.512428853	0.517761952	0.516392717	0.538908183
TCF21_26020271_ChIP-Seq_SMOOTH_MUSCLE_Human	0.495231665	0.499379955	0.501417369	0.567488355	0.497150768	0.510374257	0.495360505	0.535417121	0.532761769	0.537784316	0.5259917	0.491050545	0.496380575	0.508379212	0.507231417	0.506318756	0.521094153	0.550479931	0.553173315	0.525994921	0.539632557	0.511098984	0.503926908	0.500117939	0.502855426	0.526874257	0.53335778	0.537061943	0.556133548	0.536253221	0.54483226	0.484704658	0.492166006	0.499597374	0.498311943	0.5101556	0.515216923	0.503386769	0.519070119	0.502881566	0.508873266	0.514583251	0.513638875	0.530866328
OLIG2_26023283_ChIP-Seq_AINV15_Mouse	0.490199823	0.49260225	0.491368807	0.507347826	0.523707659	0.518884353	0.525529575	0.508528817	0.503862993	0.508063069	0.498876896	0.526513018	0.531174924	0.538927578	0.480400531	0.486903185	0.480957912	0.517798407	0.517082659	0.516047649	0.511780839	0.485930865	0.485446663	0.483140167	0.483759732	0.504177578	0.507951593	0.508712968	0.513019843	0.507403059	0.531145602	0.535026542	0.546843276	0.500227755	0.50089042	0.50705321	0.514217265	0.504912538	0.514235212	0.534017442	0.536946158	0.534233064	0.537081648	0.554600733
FOXM1_26456572_ChIP-Seq_MCF-7_Human	0.475027545	0.470861826	0.464458084	0.506126198	0.500772904	0.502120659	0.487879042	0.502898204	0.502411976	0.510346108	0.50593009	0.490137575	0.503241018	0.495047904	0.452063623	0.454014521	0.463620359	0.508507934	0.523431886	0.575259281	0.510257784	0.460622006	0.464388922	0.461424251	0.466507635	0.525916018	0.487647605	0.485135479	0.514939671	0.515083533	0.518612575	0.514787575	0.520258234	0.513233832	0.513043862	0.523158683	0.529807186	0.533373653	0.510132635	0.472153144	0.477515269	0.486675	0.487176796	0.528652844
POU3F1_26484290_ChIP-Seq_ESCss_Mouse	0.517795655	0.520806931	0.51867533	0.525391914	0.546453245	0.539183443	0.546769114	0.525143289	0.528489411	0.527249862	0.522287129	0.548019802	0.552339109	0.553435644	0.523560506	0.532455033	0.524027228	0.532863174	0.529382838	0.526792492	0.524724835	0.515852448	0.511835259	0.514322195	0.517365099	0.539839659	0.532587046	0.535387651	0.542311056	0.533241337	0.54907192	0.551046892	0.556654565	0.528959158	0.528573432	0.528400165	0.521690182	0.528771865	0.531044142	0.546867437	0.553711359	0.550958471	0.550768702	0.55867423
RARB_24833708_ChIP-Seq_LIVER_Mouse	0.511029043	0.512182802	0.512895074	0.532560364	0.501572751	0.502084282	0.508985194	0.52528787	0.521264095	0.523783884	0.509860905	0.511952449	0.514713981	0.520647779	0.522387956	0.511575028	0.516895501	0.531433656	0.523046982	0.513684368	0.508032033	0.516969818	0.514792995	0.514366885	0.514889095	0.505862614	0.518699317	0.512433087	0.518852363	0.512779043	0.515270786	0.494289294	0.493157887	0.50865803	0.507776765	0.508144077	0.503492597	0.501448035	0.516154043	0.517718394	0.51524758	0.513475797	0.517296839	0.504024772
RARA_24833708_ChIP-Seq_LIVER_Mouse	0.514278684	0.522108971	0.524342238	0.528043166	0.516253796	0.506972019	0.514723706	0.530046119	0.524535855	0.526638639	0.502839708	0.520079021	0.516315804	0.522603909	0.525487908	0.523081834	0.521603346	0.531059618	0.527288245	0.520737064	0.516111361	0.522598144	0.523905652	0.520197272	0.519866001	0.50491901	0.5145464	0.52139117	0.517822553	0.515042463	0.519769263	0.494178853	0.490809899	0.50446288	0.50233338	0.508387373	0.492665917	0.498338723	0.514631046	0.52461797	0.523020388	0.528584927	0.519213864	0.501389201
GATA6_25053715_ChIP-Seq_YYC3_Human	0.539635806	0.543004136	0.540803895	0.586973586	0.546858191	0.558373666	0.554395678	0.596252134	0.598755069	0.5976869	0.575138607	0.538623666	0.536775213	0.540137673	0.546935699	0.550257204	0.552277215	0.583923959	0.594502668	0.579960779	0.571388741	0.550491462	0.546253869	0.542129269	0.541977054	0.568609792	0.567252535	0.567364194	0.582694771	0.583291089	0.561109125	0.533008938	0.532383271	0.573032017	0.572522812	0.574669557	0.577357924	0.569549893	0.579072305	0.552153415	0.54889421	0.54710699	0.545333645	0.540331377
FOXA1_25552417_ChIP-Seq_VCAP_Human	0.524545514	0.52636149	0.521290923	0.531926023	0.535226653	0.533923269	0.531553122	0.536670908	0.532363851	0.534271118	0.531617655	0.528441238	0.53205404	0.530252492	0.523458158	0.52181191	0.52220829	0.540217078	0.554735834	0.55812723	0.538383788	0.515090635	0.514141264	0.508623688	0.512543284	0.544816763	0.536467078	0.535813353	0.550225866	0.546175761	0.528916448	0.537885756	0.54356532	0.562044334	0.562881034	0.570334208	0.571115687	0.560972193	0.556991868	0.524937828	0.527106899	0.536560073	0.530062959	0.539016002
NCOR1_26117541_ChIP-Seq_K562_Human	0.566044236	0.570557638	0.569143027	0.59097296	0.568032851	0.569377016	0.578348435	0.583797083	0.577031902	0.582724265	0.56439101	0.572701969	0.569524549	0.572790678	0.577828748	0.570637097	0.587738378	0.595734464	0.598958491	0.582731262	0.580463117	0.598245138	0.589127135	0.593412595	0.59199834	0.557709084	0.589484701	0.584637334	0.585570683	0.576912002	0.575657021	0.54047047	0.543942481	0.56936314	0.568336931	0.562493714	0.568477585	0.557113496	0.57844675	0.573881523	0.571699478	0.563198885	0.561760555	0.556285223
MNX1_26342078_ChIP-Seq_MIN6-4N_Mouse	0.492227247	0.484714142	0.491932028	0.494032834	0.50943174	0.506914171	0.499253744	0.487215006	0.483296659	0.482434044	0.491153514	0.503495392	0.511741215	0.513869528	0.48428485	0.484452189	0.486525058	0.498110311	0.501064804	0.497555444	0.492814084	0.469013969	0.47093966	0.466770449	0.471871832	0.496539315	0.491613047	0.487325461	0.49193318	0.492420939	0.513504752	0.508928571	0.516023762	0.496319124	0.494833237	0.499823733	0.500002736	0.494947149	0.494608583	0.500360311	0.506234303	0.501553571	0.501865063	0.502511665
KLF5_20875108_ChIP-Seq_MESCs_Mouse	0.488633626	0.480042704	0.48986694	0.480059106	0.486533088	0.488097709	0.483879949	0.480568439	0.480592902	0.480924632	0.486469598	0.482459417	0.492475962	0.483692449	0.478370334	0.49118241	0.487417704	0.475058399	0.478444712	0.493584842	0.500384191	0.482199802	0.482764564	0.479617081	0.485134898	0.504905119	0.477900311	0.475845023	0.493551895	0.484824236	0.503844881	0.513805288	0.52326315	0.496200509	0.495755515	0.499261736	0.508188773	0.501104072	0.488665724	0.490628252	0.493488688	0.494167279	0.49900509	0.519066176
ELK3_25401928_ChIP-Seq_HUVEC_Human	0.528967968	0.538747247	0.532407908	0.585142643	0.540226226	0.533855731	0.53041992	0.584255756	0.583553679	0.59022022	0.542549925	0.524436311	0.521736987	0.539269269	0.537940315	0.535296547	0.536131006	0.603355606	0.599125375	0.554174925	0.559028403	0.554643268	0.545868118	0.547140641	0.551271647	0.540782783	0.57165966	0.576282282	0.580210711	0.566162162	0.56616529	0.503224224	0.506467342	0.507725726	0.504441441	0.513597723	0.514557558	0.501617367	0.541065816	0.548704329	0.549000375	0.550137513	0.558322823	0.540052678
MEIS1_26253404_ChIP-Seq_OPTIC_CUPS_Mouse	0.471230659	0.476248561	0.471371164	0.465573689	0.502098625	0.504189098	0.491772219	0.470423274	0.473381234	0.474830243	0.482943254	0.497397858	0.522101982	0.511868127	0.447579763	0.467575288	0.460384591	0.470517104	0.477943894	0.473008472	0.482034687	0.446019661	0.452742487	0.450118926	0.453627717	0.519194214	0.476669437	0.469662244	0.500348625	0.490690537	0.50228165	0.546201726	0.545584079	0.492017743	0.494701726	0.498290761	0.498314898	0.498964674	0.484509431	0.478570812	0.481878517	0.487242008	0.493926471	0.545216272
STAT1_17558387_ChIP-Seq_HELA_Human	0.477039708	0.48416439	0.48690899	0.474900254	0.492054479	0.495259212	0.489930909	0.472026048	0.4712419	0.463775572	0.480358005	0.485565121	0.482858005	0.478584816	0.482206639	0.478445362	0.476902319	0.472370712	0.47646331	0.488348158	0.486991264	0.470368011	0.46769838	0.466439803	0.470464581	0.481173602	0.479967757	0.477584975	0.483842122	0.475386753	0.474072109	0.498630083	0.498934085	0.48407338	0.482899936	0.476182338	0.47843202	0.47909784	0.483739358	0.474532878	0.480490311	0.481632783	0.480586086	0.485281449
NANOG_18555785_Chip-Seq_ESCs_Mouse	0.456306842	0.452352366	0.456725823	0.443819702	0.472593107	0.478805813	0.464846451	0.437895319	0.437064043	0.434672582	0.473878601	0.480699331	0.493521605	0.479592593	0.422287551	0.422499228	0.43786677	0.446518519	0.453990741	0.465189558	0.440953189	0.434415381	0.436490226	0.443602109	0.444679527	0.482199331	0.448682356	0.443686471	0.455125772	0.473351852	0.486370628	0.527264403	0.528720936	0.474466307	0.476088735	0.485081276	0.479519547	0.482168467	0.459963477	0.459774177	0.465749228	0.484116512	0.470423868	0.511272119
OCT4_18555785_Chip-Seq_ESCs_Mouse	0.481348297	0.470301105	0.477687385	0.47485175	0.479714779	0.49101105	0.479628453	0.477719383	0.477791667	0.474010129	0.507417127	0.491687155	0.500104512	0.487151703	0.460779006	0.460092081	0.476422882	0.472475829	0.479680709	0.501574586	0.465072053	0.47321639	0.468969843	0.475909761	0.476764503	0.490298573	0.485326888	0.482501842	0.483001381	0.490955341	0.5013064	0.511895948	0.512785221	0.498287063	0.498119475	0.496347145	0.494876611	0.498183011	0.487938536	0.479750921	0.480973527	0.491465009	0.486850138	0.493723527
SOX2_18555785_Chip-Seq_ESCs_Mouse	0.479014045	0.469485721	0.474871957	0.467654728	0.471915496	0.480517088	0.471846676	0.470594803	0.469437266	0.465798923	0.501929307	0.483981742	0.497593399	0.48077809	0.449651685	0.44583661	0.4657603	0.467758661	0.472016854	0.483269897	0.454239232	0.467345974	0.465494616	0.470962313	0.475734316	0.486365403	0.479922519	0.481104869	0.472515684	0.485925094	0.489551732	0.50847191	0.510428605	0.489654728	0.489691479	0.494518961	0.483603933	0.488410346	0.478415262	0.471211845	0.473048455	0.480133661	0.478612594	0.494064607
SMAD1_18555785_Chip-Seq_ESCs_Mouse	0.470008471	0.459598672	0.470574863	0.476208104	0.464301511	0.474778846	0.471595696	0.477491071	0.473870879	0.47129739	0.510202152	0.477378892	0.485124313	0.470210852	0.456492903	0.449728709	0.469028388	0.475245879	0.483113324	0.483154762	0.46978228	0.473442308	0.470817995	0.472758929	0.473208791	0.482980769	0.498487866	0.485388736	0.483665522	0.495012821	0.488236035	0.502285714	0.505111035	0.485628663	0.485644689	0.48737935	0.484188645	0.483929945	0.480039606	0.474033425	0.475453984	0.476420788	0.476005495	0.487316392
