	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
MYC_18555785_ChIP.Seq_MESCs_Mouse.1	0.247922956793337	0.251339332193054	0.250111697776456	0.377109689893657	0.254272625864505	0.24251580278129	0.264252844500632	0.33723284003867	0.317364616643117	0.261877444783223	0.271746560571131	0.301751171264966	0.2523178404105	0.264420316799286	0.238862051015096	0.288485907637391	0.28350278872611	0.377257827024615	0.341158622741132	0.256721053022979	0.252586599241466	0.244645348404849	0.249612999181974	0.253394065590838	0.252104409905555	0.382111995240574	0.277846805979029	0.284294935673384	0.289319253365063	0.244999033241615	0.247008254629285	0.294962891351231	0.291820034208374	0.291871198036737	0.282699933070573	0.273536253439429	0.276439503234922	0.29689834163754	0.26193723507102	0.239574328846583	0.227758756599985	0.264941473934707	0.253017178552837	0.278620807615081
MYC_20876797_ChIP.ChIP_MEDULLOBLASTOMA_Human.1	0.504573703165477	0.503147153598281	0.50509749162823	0.501307638845012	0.471108485499463	0.468032981613698	0.463636191318633	0.505127314083528	0.503754470209136	0.497947810703229	0.480915776837051	0.487060845390788	0.473804258545523	0.485794149238643	0.471733619763695	0.481711126555885	0.490029316989954	0.510637139066153	0.508167056296203	0.491207177607885	0.479086497756998	0.485735641625071	0.487350477032918	0.48472016174891	0.491129841410248	0.486270803058065	0.480353952107159	0.486310355721236	0.484899222847034	0.478494218740128	0.468549567195299	0.441587161180262	0.438261451949201	0.490379730839704	0.48471068427371	0.48155872875466	0.484140392999305	0.489638213180009	0.483229544449359	0.49556315157642	0.481853541416567	0.487864282555127	0.474334618057749	0.46993669046566
MYC_19079543_ChIP.ChIP_MESCs_Mouse.1	0.308786886847762	0.310201778385773	0.312820500293141	0.390373754152824	0.313108877271839	0.305502125268712	0.319004177252296	0.369759991205785	0.346229358022279	0.308892295290209	0.328551519444987	0.332861295681063	0.295135577486809	0.307862883525503	0.289419215360563	0.322328024232949	0.323475913621262	0.412679548563611	0.386312536642564	0.303584497752589	0.301997752589408	0.306372630447528	0.30922635333203	0.310999242720344	0.309768785421145	0.410189197772132	0.3134347518077	0.318358413132695	0.327209424467461	0.30062707641196	0.302222127222982	0.330213259722494	0.326291161813563	0.340800762165331	0.331480848153215	0.314070744576901	0.321818936877076	0.335773158100449	0.309252735978112	0.290292285518859	0.276269176275161	0.290794655071331	0.289001612272816	0.316165844244675
CMYC_18555785_Chip.Seq_ESCs_Mouse.1	0.496248021538713	0.498451497103696	0.49611226238068	0.48431100595578	0.450925511952354	0.455083952027413	0.445648527372114	0.479420412825324	0.475572652361916	0.453760300236599	0.452196132822061	0.48053879415844	0.456563269968181	0.471082320306764	0.446801174838868	0.473003508199396	0.461608223872073	0.48022811454679	0.474792689891491	0.445344864159256	0.468547768622012	0.459118707677246	0.46116309047891	0.463733866362079	0.469305866035735	0.486676511381252	0.459947295423024	0.463431345353675	0.446429142530799	0.442302031492209	0.447838785999837	0.428563759484376	0.431144652035572	0.457237333768459	0.458173125560904	0.454580403035	0.463179897201599	0.461527780044056	0.473539854776862	0.472648772130211	0.47097821652933	0.453712817165701	0.444175573141878	0.438304968589378
NMYC_18555785_Chip.Seq_ESCs_Mouse.4	0.477215315464289	0.477343996632642	0.479779919123284	0.475125599434765	0.440652275221359	0.441601298837961	0.438205980066445	0.472377144059771	0.460752544309316	0.443344207092497	0.441017122412471	0.4730784263616	0.449787285218202	0.462415177162099	0.429997895401452	0.46327009515792	0.445972850678733	0.47843327670961	0.465833947174576	0.431144600953082	0.45514814870492	0.445370183851716	0.444292328738293	0.446250808015514	0.449778566167075	0.475968340824702	0.443767532057546	0.447828505284046	0.43132920431142	0.427455239698742	0.431150313434855	0.42890365448505	0.432707866688715	0.449628237699373	0.447013424332166	0.447571744261211	0.448676207513417	0.45624253994979	0.461370394311571	0.461613475443845	0.459196344011665	0.442603989717533	0.439081192405406	0.433787074758347
MYC_19829295_ChIP.Seq_ESCs_Human.1	0.517259337068161	0.516611889200124	0.513808667911609	0.517582477435419	0.521519530034236	0.520894491129785	0.514522408963585	0.51798140367258	0.510660986616869	0.514682773109244	0.514636243386243	0.51869008714597	0.513246342981637	0.514278244631186	0.490234438219732	0.500995876128229	0.509876595082477	0.527647058823529	0.526423669467787	0.512133675692499	0.521420401493931	0.5099767351385	0.505026532835356	0.509453703703704	0.508017584811702	0.514134687208217	0.510260893246187	0.509688530967943	0.512169701213819	0.506063569872393	0.508122004357298	0.516655929038282	0.512922580143168	0.521853563647681	0.519887877373171	0.521324307500778	0.523100762527233	0.520343993152817	0.517654372860255	0.50547906940554	0.499173902894491	0.494739962651727	0.496779256146903	0.513070261437908
MYC_27129775_Chip.Seq_CORNEA_Mouse.1	0.494101853202977	0.491978352117149	0.493538853743745	0.50384194127089	0.480191843846834	0.480640767032043	0.473679796739942	0.525440296649814	0.502413284006146	0.494902790533987	0.475280984712578	0.493511386168359	0.474101509858284	0.487811606767324	0.472207534699273	0.497234530175707	0.48699856653591	0.526847323198942	0.516646895734801	0.487701822301954	0.466203895245534	0.492872250023605	0.490489352022729	0.492283413876276	0.491625908790482	0.501855949734337	0.468829967124746	0.47551514579274	0.469994334812577	0.465742096634364	0.463656706809384	0.474576355567763	0.472836799684123	0.511122651307714	0.500562570278367	0.492578604475498	0.497115046222779	0.497812207620535	0.487481738354177	0.481608913228213	0.462041956721402	0.454483566664664	0.44374829400606	0.471588570055193
MYCN_27167114_Chip.Seq_NEUROBLASTOMA_Human.1	0.504466499243375	0.505513216780965	0.503443285360121	0.507286052351975	0.475749541195789	0.477123941530635	0.481689043433465	0.503293892269551	0.494371921182266	0.480604172703564	0.494699040535755	0.5043266042049	0.489949933996587	0.493691844553914	0.485317862777295	0.510435139573071	0.513576821533211	0.515218133230304	0.502975305064555	0.48562687143823	0.479718358607811	0.49426816703693	0.490576724942851	0.495374609613961	0.497810618500274	0.503767507002801	0.480847499919508	0.490439003187482	0.473759457806111	0.475251698380502	0.477422405743907	0.475006841817187	0.47330926623523	0.505947551434367	0.503099665153418	0.49847499919508	0.499930776908465	0.493176293505908	0.484679320003864	0.491678498985801	0.4723971312663	0.467651807849577	0.461694436395248	0.490513136288998
MYCN_18555785_ChIP.Seq_MESCs_Mouse.1	0.279165978079544	0.284342230398653	0.281053226485399	0.356659624888917	0.275376748101838	0.270220217957313	0.287559283453641	0.355536864096288	0.316558987231256	0.283888152663663	0.301746776632731	0.298140191141392	0.262552579473348	0.272299777053679	0.267365335744687	0.307240766436445	0.302291280148423	0.398652266101246	0.369306371899409	0.283978656397624	0.27976536068973	0.278408038540091	0.278681420620196	0.276639045228481	0.278908966183876	0.388075489936234	0.293041268455434	0.304490107731404	0.290807985531875	0.281358803261564	0.27729057856909	0.300815936764316	0.299247361282175	0.319890709530565	0.299201290905973	0.285710621911102	0.286119408802482	0.292463322991534	0.276135545127142	0.265770645920706	0.267011038181506	0.282504716172183	0.276915857251992	0.290562978438129
MYC_19915707_ChIP.ChIP_AK7_Human.1	0.483757983193277	0.480125286478228	0.48110679908327	0.502112375859435	0.458933919022154	0.457421084797555	0.459866386554622	0.507837356760886	0.484454469060351	0.463779067990833	0.466249809014515	0.474231321619557	0.459503743315508	0.469508403361345	0.453890985485103	0.480658059587471	0.473639648586707	0.502738884644767	0.490380443086325	0.454842627960275	0.455620397249809	0.467929335370512	0.468261115355233	0.468262643239114	0.468444461420932	0.496699083269671	0.45926218487395	0.463217570664629	0.44855103132162	0.443728495034377	0.449314820473644	0.452828113063407	0.451586249045073	0.496141482047364	0.4882230710466	0.465632543926662	0.474440030557678	0.473404507257448	0.457050420168067	0.469723911382735	0.453656302521008	0.440948357524828	0.443791825821238	0.456558441558442
MYC_18358816_ChIP.ChIP_MESCs_Mouse.1	0.303398219148154	0.307432205602596	0.304131448394196	0.387180690919361	0.30985026350426	0.297494071820231	0.322803109829855	0.373149208954349	0.348927545653645	0.309726744217027	0.319596404192622	0.332948796512898	0.301186062249884	0.304851835471031	0.295333976329911	0.333353085051395	0.341316455561299	0.415438418867864	0.391438536099284	0.310486936689704	0.304226299270501	0.291857158843246	0.297356165040525	0.29773455609257	0.299028471248994	0.416623308803547	0.315349109840512	0.324599734630694	0.327979090177606	0.302209545834821	0.302552927321848	0.346983848707524	0.345052141338463	0.350815664249213	0.334828389187	0.324779205277545	0.324779418425582	0.341792042118052	0.313839808593063	0.298347463271929	0.292538912838439	0.317362559481624	0.305248237532172	0.330372316333001
MYC_19030024_ChIP.ChIP_MESCs_Mouse.1	0.28972717056988	0.294701718726915	0.29228327878834	0.3849404780559	0.294868263767947	0.284468645209815	0.305372017746896	0.365005529116282	0.336891159234072	0.29501900493815	0.308692084185832	0.326563665423548	0.29007467664743	0.299682042236181	0.281466223143493	0.317527209072228	0.317260557925887	0.40451292291024	0.378109400393082	0.295907066076297	0.298813053191442	0.283288369156933	0.289269932799971	0.290720844544531	0.291420020325658	0.397721108688547	0.307384616073387	0.3145323979352	0.313674646203713	0.292351418990612	0.291163800629469	0.33020182393682	0.328423821313288	0.340014684616521	0.324240003939775	0.310738797383631	0.315751400187139	0.330000940173619	0.302918925694945	0.284610118954348	0.278016054583794	0.298913875619507	0.291101211928565	0.314336170269919
MYCN_19997598_ChIP.ChIP_NEUROBLASTOMA_Human.2	0.561830065359477	0.580638655462185	0.592470588235294	0.542971988795518	0.568148459383753	0.56555929038282	0.563264239028945	0.586614379084967	0.558172735760971	0.584322128851541	0.551490196078431	0.511940242763772	0.544410830999066	0.539295051353875	0.554279178338002	0.537260504201681	0.523732026143791	0.501565826330532	0.500252100840336	0.574627450980392	0.559174603174603	0.567857142857143	0.549685340802988	0.560776844070962	0.555604108309991	0.553542483660131	0.532473389355742	0.532441643323996	0.566914098972923	0.554295051353875	0.521439775910364	0.546733893557423	0.544453781512605	0.522977591036415	0.530778711484594	0.516306255835668	0.522707749766573	0.509751633986928	0.550824463118581	0.558391223155929	0.545725490196078	0.54818954248366	0.563517273576097	0.508309056956116
MYCN_21190229_ChIP.Seq_SHEP.21N_Human.2	0.421099518459069	0.428209800774242	0.410184118591257	0.520587291096214	0.408451515437636	0.398962798602587	0.394906052308564	0.499300349353224	0.508942026248702	0.458697006892645	0.432290624114814	0.446016429043528	0.41234066660372	0.43281276555566	0.426902086677368	0.448789066188273	0.456713719195543	0.494304598243792	0.484346142951563	0.452736285525446	0.437333113020489	0.427608818808422	0.456305353602115	0.446459729959399	0.433505334718157	0.484659616655651	0.451578226796337	0.457006892644698	0.447067321310547	0.444103484090265	0.425056179775281	0.428334434897555	0.426926163723917	0.480906429987725	0.469511377584742	0.449027004060051	0.464415069398546	0.477691908223964	0.489333868378812	0.4423722972335	0.420168539325843	0.484845151543764	0.455247851949769	0.439328203191389
MYC_18940864_ChIP.ChIP_HL60_Human.2	0.438657039223196	0.437165160970554	0.444762655732534	0.453264694617794	0.421488048302431	0.419600558722148	0.408196318741974	0.454013111947192	0.453418343208597	0.435051929619033	0.421980760132471	0.431524770766215	0.419191204631987	0.428992047221033	0.416483429833059	0.437206614549305	0.443871178498209	0.49578863180661	0.47832383355487	0.432979475972695	0.429460878185054	0.420415436952261	0.425922004190416	0.436469236488161	0.431655890238133	0.46679996395341	0.439722666546511	0.446225696713002	0.440517493860815	0.426505508369568	0.420548358753689	0.425224277378512	0.422868632707775	0.447703832203123	0.43713835131908	0.432500506905175	0.433169396444905	0.436160136977043	0.434921486020682	0.432764322887332	0.427854552008471	0.437515038186856	0.431467772095433	0.435680266744768
MYC_22102868_ChIP.Seq_BL_Human.2	0.275106870983688	0.280828077113198	0.27112268907563	0.419234997528423	0.33687711319822	0.333507859614434	0.345484923381117	0.400988828472566	0.371931389026199	0.335245279288186	0.359218981710331	0.373181809194266	0.34036401384083	0.349760553633218	0.234193573900148	0.294434404349975	0.299112011863569	0.455223529411765	0.429562629757785	0.332315175481957	0.340705091448344	0.300466633712308	0.288010281759763	0.300398022738507	0.295357587740979	0.422011665842808	0.327924666337123	0.338850222441918	0.328352545724172	0.327063371230845	0.325596638655462	0.377405635195255	0.375037469105289	0.388764607019278	0.371852496292635	0.363634404349975	0.372045872466634	0.37581789421651	0.348971230845279	0.325335640138408	0.324753732081068	0.317811962432032	0.297649036085022	0.368266534849234
MYC_18555785_ChIP.Seq_MESCs_Mouse.2	0.247922956793337	0.251339332193054	0.250111697776456	0.377109689893657	0.254272625864505	0.24251580278129	0.264252844500632	0.33723284003867	0.317364616643117	0.261877444783223	0.271746560571131	0.301751171264966	0.2523178404105	0.264420316799286	0.238862051015096	0.288485907637391	0.28350278872611	0.377257827024615	0.341158622741132	0.256721053022979	0.252586599241466	0.244645348404849	0.249612999181974	0.253394065590838	0.252104409905555	0.382111995240574	0.277846805979029	0.284294935673384	0.289319253365063	0.244999033241615	0.247008254629285	0.294962891351231	0.291820034208374	0.291871198036737	0.282699933070573	0.273536253439429	0.276439503234922	0.29689834163754	0.26193723507102	0.239574328846583	0.227758756599985	0.264941473934707	0.253017178552837	0.278620807615081
MYC_20876797_ChIP.ChIP_MEDULLOBLASTOMA_Human.2	0.504573703165477	0.503147153598281	0.50509749162823	0.501307638845012	0.471108485499463	0.468032981613698	0.463636191318633	0.505127314083528	0.503754470209136	0.497947810703229	0.480915776837051	0.487060845390788	0.473804258545523	0.485794149238643	0.471733619763695	0.481711126555885	0.490029316989954	0.510637139066153	0.508167056296203	0.491207177607885	0.479086497756998	0.485735641625071	0.487350477032918	0.48472016174891	0.491129841410248	0.486270803058065	0.480353952107159	0.486310355721236	0.484899222847034	0.478494218740128	0.468549567195299	0.441587161180262	0.438261451949201	0.490379730839704	0.48471068427371	0.48155872875466	0.484140392999305	0.489638213180009	0.483229544449359	0.49556315157642	0.481853541416567	0.487864282555127	0.474334618057749	0.46993669046566
MYC_19079543_ChIP.ChIP_MESCs_Mouse.2	0.308786886847762	0.310201778385773	0.312820500293141	0.390373754152824	0.313108877271839	0.305502125268712	0.319004177252296	0.369759991205785	0.346229358022279	0.308892295290209	0.328551519444987	0.332861295681063	0.295135577486809	0.307862883525503	0.289419215360563	0.322328024232949	0.323475913621262	0.412679548563611	0.386312536642564	0.303584497752589	0.301997752589408	0.306372630447528	0.30922635333203	0.310999242720344	0.309768785421145	0.410189197772132	0.3134347518077	0.318358413132695	0.327209424467461	0.30062707641196	0.302222127222982	0.330213259722494	0.326291161813563	0.340800762165331	0.331480848153215	0.314070744576901	0.321818936877076	0.335773158100449	0.309252735978112	0.290292285518859	0.276269176275161	0.290794655071331	0.289001612272816	0.316165844244675
CMYC_18555785_Chip.Seq_ESCs_Mouse.2	0.496248021538713	0.498451497103696	0.49611226238068	0.48431100595578	0.450925511952354	0.455083952027413	0.445648527372114	0.479420412825324	0.475572652361916	0.453760300236599	0.452196132822061	0.48053879415844	0.456563269968181	0.471082320306764	0.446801174838868	0.473003508199396	0.461608223872073	0.48022811454679	0.474792689891491	0.445344864159256	0.468547768622012	0.459118707677246	0.46116309047891	0.463733866362079	0.469305866035735	0.486676511381252	0.459947295423024	0.463431345353675	0.446429142530799	0.442302031492209	0.447838785999837	0.428563759484376	0.431144652035572	0.457237333768459	0.458173125560904	0.454580403035	0.463179897201599	0.461527780044056	0.473539854776862	0.472648772130211	0.47097821652933	0.453712817165701	0.444175573141878	0.438304968589378
NMYC_18555785_Chip.Seq_ESCs_Mouse.5	0.477215315464289	0.477343996632642	0.479779919123284	0.475125599434765	0.440652275221359	0.441601298837961	0.438205980066445	0.472377144059771	0.460752544309316	0.443344207092497	0.441017122412471	0.4730784263616	0.449787285218202	0.462415177162099	0.429997895401452	0.46327009515792	0.445972850678733	0.47843327670961	0.465833947174576	0.431144600953082	0.45514814870492	0.445370183851716	0.444292328738293	0.446250808015514	0.449778566167075	0.475968340824702	0.443767532057546	0.447828505284046	0.43132920431142	0.427455239698742	0.431150313434855	0.42890365448505	0.432707866688715	0.449628237699373	0.447013424332166	0.447571744261211	0.448676207513417	0.45624253994979	0.461370394311571	0.461613475443845	0.459196344011665	0.442603989717533	0.439081192405406	0.433787074758347
MYC_19829295_ChIP.Seq_ESCs_Human.2	0.517259337068161	0.516611889200124	0.513808667911609	0.517582477435419	0.521519530034236	0.520894491129785	0.514522408963585	0.51798140367258	0.510660986616869	0.514682773109244	0.514636243386243	0.51869008714597	0.513246342981637	0.514278244631186	0.490234438219732	0.500995876128229	0.509876595082477	0.527647058823529	0.526423669467787	0.512133675692499	0.521420401493931	0.5099767351385	0.505026532835356	0.509453703703704	0.508017584811702	0.514134687208217	0.510260893246187	0.509688530967943	0.512169701213819	0.506063569872393	0.508122004357298	0.516655929038282	0.512922580143168	0.521853563647681	0.519887877373171	0.521324307500778	0.523100762527233	0.520343993152817	0.517654372860255	0.50547906940554	0.499173902894491	0.494739962651727	0.496779256146903	0.513070261437908
MYC_27129775_Chip.Seq_CORNEA_Mouse.2	0.494101853202977	0.491978352117149	0.493538853743745	0.50384194127089	0.480191843846834	0.480640767032043	0.473679796739942	0.525440296649814	0.502413284006146	0.494902790533987	0.475280984712578	0.493511386168359	0.474101509858284	0.487811606767324	0.472207534699273	0.497234530175707	0.48699856653591	0.526847323198942	0.516646895734801	0.487701822301954	0.466203895245534	0.492872250023605	0.490489352022729	0.492283413876276	0.491625908790482	0.501855949734337	0.468829967124746	0.47551514579274	0.469994334812577	0.465742096634364	0.463656706809384	0.474576355567763	0.472836799684123	0.511122651307714	0.500562570278367	0.492578604475498	0.497115046222779	0.497812207620535	0.487481738354177	0.481608913228213	0.462041956721402	0.454483566664664	0.44374829400606	0.471588570055193
MYCN_27167114_Chip.Seq_NEUROBLASTOMA_Human.2	0.504466499243375	0.505513216780965	0.503443285360121	0.507286052351975	0.475749541195789	0.477123941530635	0.481689043433465	0.503293892269551	0.494371921182266	0.480604172703564	0.494699040535755	0.5043266042049	0.489949933996587	0.493691844553914	0.485317862777295	0.510435139573071	0.513576821533211	0.515218133230304	0.502975305064555	0.48562687143823	0.479718358607811	0.49426816703693	0.490576724942851	0.495374609613961	0.497810618500274	0.503767507002801	0.480847499919508	0.490439003187482	0.473759457806111	0.475251698380502	0.477422405743907	0.475006841817187	0.47330926623523	0.505947551434367	0.503099665153418	0.49847499919508	0.499930776908465	0.493176293505908	0.484679320003864	0.491678498985801	0.4723971312663	0.467651807849577	0.461694436395248	0.490513136288998
MYCN_18555785_ChIP.Seq_MESCs_Mouse.2	0.279165978079544	0.284342230398653	0.281053226485399	0.356659624888917	0.275376748101838	0.270220217957313	0.287559283453641	0.355536864096288	0.316558987231256	0.283888152663663	0.301746776632731	0.298140191141392	0.262552579473348	0.272299777053679	0.267365335744687	0.307240766436445	0.302291280148423	0.398652266101246	0.369306371899409	0.283978656397624	0.27976536068973	0.278408038540091	0.278681420620196	0.276639045228481	0.278908966183876	0.388075489936234	0.293041268455434	0.304490107731404	0.290807985531875	0.281358803261564	0.27729057856909	0.300815936764316	0.299247361282175	0.319890709530565	0.299201290905973	0.285710621911102	0.286119408802482	0.292463322991534	0.276135545127142	0.265770645920706	0.267011038181506	0.282504716172183	0.276915857251992	0.290562978438129
MYC_19915707_ChIP.ChIP_AK7_Human.2	0.483757983193277	0.480125286478228	0.48110679908327	0.502112375859435	0.458933919022154	0.457421084797555	0.459866386554622	0.507837356760886	0.484454469060351	0.463779067990833	0.466249809014515	0.474231321619557	0.459503743315508	0.469508403361345	0.453890985485103	0.480658059587471	0.473639648586707	0.502738884644767	0.490380443086325	0.454842627960275	0.455620397249809	0.467929335370512	0.468261115355233	0.468262643239114	0.468444461420932	0.496699083269671	0.45926218487395	0.463217570664629	0.44855103132162	0.443728495034377	0.449314820473644	0.452828113063407	0.451586249045073	0.496141482047364	0.4882230710466	0.465632543926662	0.474440030557678	0.473404507257448	0.457050420168067	0.469723911382735	0.453656302521008	0.440948357524828	0.443791825821238	0.456558441558442
MYC_18358816_ChIP.ChIP_MESCs_Mouse.2	0.303398219148154	0.307432205602596	0.304131448394196	0.387180690919361	0.30985026350426	0.297494071820231	0.322803109829855	0.373149208954349	0.348927545653645	0.309726744217027	0.319596404192622	0.332948796512898	0.301186062249884	0.304851835471031	0.295333976329911	0.333353085051395	0.341316455561299	0.415438418867864	0.391438536099284	0.310486936689704	0.304226299270501	0.291857158843246	0.297356165040525	0.29773455609257	0.299028471248994	0.416623308803547	0.315349109840512	0.324599734630694	0.327979090177606	0.302209545834821	0.302552927321848	0.346983848707524	0.345052141338463	0.350815664249213	0.334828389187	0.324779205277545	0.324779418425582	0.341792042118052	0.313839808593063	0.298347463271929	0.292538912838439	0.317362559481624	0.305248237532172	0.330372316333001
MYC_19030024_ChIP.ChIP_MESCs_Mouse.2	0.28972717056988	0.294701718726915	0.29228327878834	0.3849404780559	0.294868263767947	0.284468645209815	0.305372017746896	0.365005529116282	0.336891159234072	0.29501900493815	0.308692084185832	0.326563665423548	0.29007467664743	0.299682042236181	0.281466223143493	0.317527209072228	0.317260557925887	0.40451292291024	0.378109400393082	0.295907066076297	0.298813053191442	0.283288369156933	0.289269932799971	0.290720844544531	0.291420020325658	0.397721108688547	0.307384616073387	0.3145323979352	0.313674646203713	0.292351418990612	0.291163800629469	0.33020182393682	0.328423821313288	0.340014684616521	0.324240003939775	0.310738797383631	0.315751400187139	0.330000940173619	0.302918925694945	0.284610118954348	0.278016054583794	0.298913875619507	0.291101211928565	0.314336170269919
TP53_16413492_ChIP.PET_HCT116_Human	0.503110198624904	0.514965145148969	0.522943086325439	0.483979660045837	0.457936879297173	0.4631025592055	0.44878294499618	0.485052521008403	0.475644576012223	0.45532372039725	0.445292685255921	0.478237203972498	0.454829067990833	0.455743888464477	0.468902788388083	0.501452444614209	0.472225935828877	0.48871371275783	0.49135217723453	0.474547364400306	0.441483957219251	0.480077349121467	0.479631875477464	0.472999904507257	0.480233957219251	0.476715527119939	0.477548701298701	0.480643621084798	0.412959320091673	0.433270148968678	0.419163483575248	0.415286478227655	0.410640756302521	0.48706550802139	0.48708794881589	0.465700439266616	0.47361487776929	0.479224598930481	0.48733718487395	0.447153838808251	0.433291634835753	0.410738636363636	0.4262275592055	0.413494556913675
TP53_18474530_ChIP.ChIP_U2OS_Human	0.547336438189734	0.550480915257669	0.558929229523135	0.510794168269718	0.510066619418852	0.520200263237825	0.480273969828895	0.500365090614559	0.525523742026931	0.496620431305052	0.49121332388377	0.522957780702643	0.49681745469272	0.504407411157234	0.496826769261922	0.52790482940164	0.507475346765212	0.506600587222841	0.51514548952111	0.502217069960514	0.504497316999089	0.521028044952921	0.524925382201073	0.520228206945429	0.535704971145085	0.482250885896527	0.50734595524957	0.505285815531032	0.489005770983092	0.467642604029564	0.483516452364078	0.473072592892579	0.473237622759947	0.511746684215855	0.513160473828085	0.515853599271034	0.5363798724309	0.529818770881847	0.532332489622355	0.50345671762681	0.489922041105599	0.454771084337349	0.466389794472006	0.467469677027437
TP53_22127205_ChIP.Seq_IMR90_Human	0.438717944742473	0.442929703246612	0.443264132221154	0.460084653787714	0.427318986635244	0.422683339018264	0.437572947998388	0.476342367205185	0.435767930788552	0.411762225185277	0.427021147942572	0.453587708145989	0.429724022450309	0.44222983658408	0.429684796427796	0.463344599832553	0.460546993705231	0.486807807994046	0.473510496449502	0.430991193525381	0.414209277807064	0.436635709634407	0.43042900555056	0.432350460479395	0.435075816304382	0.481805637384105	0.412318521504543	0.421543303668331	0.401037241464852	0.406269961859282	0.408126453533443	0.419144469595956	0.412496511519737	0.459177959006481	0.453279946665013	0.429419361840677	0.438965704362926	0.438579180749791	0.435880802505504	0.398693447858848	0.388825234891004	0.3924327886136	0.392214332227356	0.410966386554622
TP53_20018659_ChIP.ChIP_R1E_Mouse	0.581365185249357	0.578640445869069	0.584723353258829	0.538200207918219	0.521388431661324	0.518396719512547	0.510360391579312	0.547140691328078	0.552723295503769	0.550096450951515	0.528453463859771	0.555194923330157	0.540811169828756	0.550314909468942	0.533731410089809	0.553954777787404	0.550734355597909	0.546329954662277	0.532867249992781	0.553497646481273	0.541103266048688	0.569518034017731	0.571005371220653	0.569773600161714	0.575738542839816	0.530356348725057	0.52537049871495	0.529037800687285	0.526789251783187	0.513550059198937	0.516163475699558	0.529926795460452	0.529301019376823	0.567408097259522	0.56464928239337	0.568114297265298	0.579543157469173	0.571276098068093	0.550534811862889	0.580321551300933	0.55116506396373	0.509666320136302	0.512099974010223	0.516848017557539
TP53_22573176_ChIP.Seq_HFKS_Human	0.481580852680055	0.485569125955467	0.483086810995585	0.492986516640555	0.469794070170441	0.467221668328348	0.461321036889332	0.48096876038551	0.478525732326829	0.479685348715757	0.477768717656554	0.473846555571381	0.466792479703746	0.475627640886863	0.469940179461615	0.483663295826805	0.475430375540047	0.481126026681859	0.488022836253145	0.476512011584295	0.478560390257798	0.485331030717372	0.482773227935242	0.474567844086787	0.484067677918625	0.496185609837155	0.481928500213645	0.482916251246261	0.47668316479134	0.486304776147747	0.466804586241276	0.454753833736885	0.45648150785738	0.49094454731045	0.48893391254807	0.484177111522575	0.484886768266629	0.484258059155866	0.485279399895551	0.484148506860371	0.474970089730808	0.478405735175426	0.473878364905284	0.464326900251626
TP53_23651856_ChIP.Seq_MEFs_Mouse	0.46564780829864	0.469193544247265	0.468079033690446	0.473114274420825	0.433993880997726	0.43131317279508	0.431871583086503	0.473332700215089	0.446912008541963	0.42813847836019	0.432359665918903	0.457360410260622	0.437093114582424	0.447110619446312	0.443783514627598	0.472222039701647	0.467572213980277	0.492891177240597	0.474404552291289	0.427446445896624	0.420991873841779	0.454512199504114	0.448847656350262	0.452874493719296	0.454148601407576	0.487139469104685	0.430258620247121	0.443078186680903	0.406218282059311	0.410638285858021	0.410748191762961	0.413781204601572	0.41216731775178	0.472267008208292	0.462676550155798	0.441691144386893	0.445408694937963	0.443930175613312	0.427706503493273	0.420558050954041	0.407397678680513	0.39774397724881	0.394034383454054	0.410991155167015
BMI1_19503595_ChIP.Seq_MEFsC_Mouse	0.520137641263402	0.51694871051869	0.524003670433691	0.535606345986671	0.5368494639235	0.526216797063653	0.527091905727808	0.523089442673621	0.508335265140539	0.506950159374094	0.50761977204675	0.541098473872308	0.522448082681348	0.523532309475514	0.518118419781706	0.532314787984159	0.533200521587946	0.563211146527577	0.552902298850575	0.500214913551628	0.505434656621269	0.524353569013812	0.519382063170096	0.515967110982324	0.524634888438134	0.518336472520042	0.503952960494543	0.503767989954602	0.527145754853666	0.508443687819956	0.515727083937023	0.524631507775524	0.530322853279243	0.524861392832995	0.516553172993335	0.509582005215879	0.517017531150391	0.526035448662224	0.500403506230078	0.523593402878393	0.502462812711291	0.513293972761518	0.504797401719308	0.52956172124022
BMI1_23680149_ChIP.Seq_NPCS_Mouse	0.62415895438851	0.626457502325508	0.633250035473852	0.575211030002996	0.560778690463052	0.557172970501521	0.533880681728601	0.598646475475744	0.619507465275041	0.609029908398631	0.572990682201586	0.618529490595488	0.611001466252542	0.622574928658142	0.594794961136425	0.59879641162281	0.589755624576284	0.580516656944204	0.580869976508427	0.591963201791035	0.606587730777114	0.627904520157031	0.634928815803995	0.635080486228262	0.638339666072808	0.540985227111482	0.573906853548174	0.573514433916156	0.604755388083939	0.573326658993804	0.582130953694799	0.563870118403834	0.565932489318429	0.597190786258218	0.606603181610355	0.610490169801504	0.614883566935217	0.59826020464471	0.60985763160799	0.654070506251281	0.615568606429439	0.590361990950226	0.585610386743816	0.619471360776956
